TenantId,Computer,ObjectName,CounterName,InstanceName,Min,Max,SampleCount,CounterValue,TimeGenerated,BucketStartTime,BucketEndTime,SourceSystem,CounterPath,StandardDeviation,MG,Type,"_ResourceId"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","Disk Reads/sec","/mnt",null,null,null,0,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(/mnt)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","Disk Writes/sec","/mnt",null,null,null,0,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(/mnt)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","Free Megabytes","_Total",null,null,null,27693,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(_Total)\Free Megabytes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","% Used Space","_Total",null,null,null,18,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(_Total)\% Used Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","% Used Inodes","_Total",null,null,null,0,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(_Total)\% Used Inodes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","Disk Transfers/sec","_Total",null,null,null,0,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(_Total)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","Disk Reads/sec","_Total",null,null,null,0,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(_Total)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",sshvm,"Logical Disk","Disk Writes/sec","_Total",null,null,null,0,"2019-09-20T10:00:31.433Z",null,null,OpsManager,"\\sshvm\Logical Disk(_Total)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks/providers/microsoft.compute/virtualmachines/sshvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Network,"Total Bytes Transmitted",eth0,null,null,null,366571459,"2019-09-20T10:00:20.247Z",null,null,OpsManager,"\\bootcampvm\Network(eth0)\Total Bytes Transmitted",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Network,"Total Bytes Received",eth0,null,null,null,1664789634,"2019-09-20T10:00:20.247Z",null,null,OpsManager,"\\bootcampvm\Network(eth0)\Total Bytes Received",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Privileged Time",0,null,null,null,2,"2019-09-20T10:00:20.84Z",null,null,OpsManager,"\\bootcampvm\Processor(0)\% Privileged Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Processor Time",0,null,null,null,5,"2019-09-20T10:00:20.84Z",null,null,OpsManager,"\\bootcampvm\Processor(0)\% Processor Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Privileged Time",1,null,null,null,2,"2019-09-20T10:00:20.84Z",null,null,OpsManager,"\\bootcampvm\Processor(1)\% Privileged Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Processor Time",1,null,null,null,7,"2019-09-20T10:00:20.84Z",null,null,OpsManager,"\\bootcampvm\Processor(1)\% Processor Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Privileged Time","_Total",null,null,null,2,"2019-09-20T10:00:20.84Z",null,null,OpsManager,"\\bootcampvm\Processor(_Total)\% Privileged Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Processor Time","_Total",null,null,null,6,"2019-09-20T10:00:20.84Z",null,null,OpsManager,"\\bootcampvm\Processor(_Total)\% Processor Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Memory,"Available MBytes Memory",Memory,null,null,null,7032,"2019-09-20T10:00:21.25Z",null,null,OpsManager,"\\bootcampvm\Memory(Memory)\Available MBytes Memory",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Memory,"% Used Memory",Memory,null,null,null,12,"2019-09-20T10:00:21.25Z",null,null,OpsManager,"\\bootcampvm\Memory(Memory)\% Used Memory",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Memory,"% Used Swap Space",Memory,null,null,null,0,"2019-09-20T10:00:21.25Z",null,null,OpsManager,"\\bootcampvm\Memory(Memory)\% Used Swap Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Free Megabytes","/",null,null,null,27131,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Free Megabytes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Space","/",null,null,null,8,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\% Used Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Inodes","/",null,null,null,3,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\% Used Inodes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Transfers/sec","/",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Reads/sec","/",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Writes/sec","/",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Free Megabytes","/boot/efi",null,null,null,101,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\Free Megabytes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Space","/boot/efi",null,null,null,4,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\% Used Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Inodes","/boot/efi",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\% Used Inodes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Transfers/sec","/boot/efi",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Reads/sec","/boot/efi",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Writes/sec","/boot/efi",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Free Megabytes","/mnt",null,null,null,15183,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/mnt)\Free Megabytes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Space","/mnt",null,null,null,5,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/mnt)\% Used Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Inodes","/mnt",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/mnt)\% Used Inodes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Transfers/sec","/mnt",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/mnt)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Reads/sec","/mnt",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/mnt)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Writes/sec","/mnt",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/mnt)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Free Megabytes","_Total",null,null,null,42415,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(_Total)\Free Megabytes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Space","_Total",null,null,null,7,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(_Total)\% Used Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Inodes","_Total",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(_Total)\% Used Inodes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Transfers/sec","_Total",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(_Total)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Reads/sec","_Total",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(_Total)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Writes/sec","_Total",null,null,null,0,"2019-09-20T10:00:22.023Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(_Total)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Network,"Total Bytes Transmitted",eth0,null,null,null,366600341,"2019-09-20T10:00:30.25Z",null,null,OpsManager,"\\bootcampvm\Network(eth0)\Total Bytes Transmitted",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Network,"Total Bytes Received",eth0,null,null,null,1664919946,"2019-09-20T10:00:30.25Z",null,null,OpsManager,"\\bootcampvm\Network(eth0)\Total Bytes Received",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Privileged Time",0,null,null,null,1,"2019-09-20T10:00:30.843Z",null,null,OpsManager,"\\bootcampvm\Processor(0)\% Privileged Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Processor Time",0,null,null,null,1,"2019-09-20T10:00:30.843Z",null,null,OpsManager,"\\bootcampvm\Processor(0)\% Processor Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Privileged Time",1,null,null,null,1,"2019-09-20T10:00:30.843Z",null,null,OpsManager,"\\bootcampvm\Processor(1)\% Privileged Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Processor Time",1,null,null,null,2,"2019-09-20T10:00:30.843Z",null,null,OpsManager,"\\bootcampvm\Processor(1)\% Processor Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Privileged Time","_Total",null,null,null,0,"2019-09-20T10:00:30.843Z",null,null,OpsManager,"\\bootcampvm\Processor(_Total)\% Privileged Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Processor,"% Processor Time","_Total",null,null,null,1,"2019-09-20T10:00:30.843Z",null,null,OpsManager,"\\bootcampvm\Processor(_Total)\% Processor Time",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Memory,"Available MBytes Memory",Memory,null,null,null,7032,"2019-09-20T10:00:31.253Z",null,null,OpsManager,"\\bootcampvm\Memory(Memory)\Available MBytes Memory",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Memory,"% Used Memory",Memory,null,null,null,12,"2019-09-20T10:00:31.253Z",null,null,OpsManager,"\\bootcampvm\Memory(Memory)\% Used Memory",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,Memory,"% Used Swap Space",Memory,null,null,null,0,"2019-09-20T10:00:31.253Z",null,null,OpsManager,"\\bootcampvm\Memory(Memory)\% Used Swap Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Free Megabytes","/",null,null,null,27131,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Free Megabytes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Space","/",null,null,null,8,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\% Used Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Inodes","/",null,null,null,3,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\% Used Inodes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Transfers/sec","/",null,null,null,0,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Reads/sec","/",null,null,null,0,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Writes/sec","/",null,null,null,0,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Free Megabytes","/boot/efi",null,null,null,101,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\Free Megabytes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Space","/boot/efi",null,null,null,4,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\% Used Space",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","% Used Inodes","/boot/efi",null,null,null,0,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\% Used Inodes",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
"80a65063-8611-4b2f-8105-c8501f847eb7",bootcampvm,"Logical Disk","Disk Transfers/sec","/boot/efi",null,null,null,0,"2019-09-20T10:00:32.027Z",null,null,OpsManager,"\\bootcampvm\Logical Disk(/boot/efi)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000002",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/bootcampdemo/providers/microsoft.compute/virtualmachines/bootcampvm"
